date,hour,temperture,rainy,holiday
3/30/2017,9,"12	","	1","	0"
3/30/2017,10,"12	","	1","	0"
3/30/2017,11,"12	","	1","	0"
3/30/2017,12,"12	","	0","	0"
3/30/2017,13,"12	","	0","	0"
3/30/2017,14,"12	","	0","	0"
3/30/2017,15,"12	","	1","	0"
3/30/2017,16,"11	","	1","	0"
3/30/2017,17,"11	","	1","	0"
3/30/2017,18,"11	","	1","	0"
3/30/2017,19,"10	","	1","	0"
3/30/2017,20,"10	","	1","	0"
3/30/2017,21,"11	","	1","	0"
3/30/2017,22,"11	","	1","	0"
3/30/2017,23,"10	","	1","	0"
3/31/2017,0,"9	","	1","	0"
3/31/2017,1,"9	","	1","	0"
3/31/2017,2,"8	","	1","	0"
3/31/2017,3,"8	","	1","	0"
3/31/2017,4,"8	","	1","	0"
3/31/2017,5,"8	","	0","	0"
3/31/2017,6,"8	","	0","	0"
3/31/2017,7,"8	","	0","	0"
3/31/2017,8,"9	","	0","	0"
3/31/2017,9,"11	","	0","	0"
3/31/2017,10,"12	","	0","	0"
3/31/2017,11,"13	","	0","	0"
3/31/2017,12,"15	","	0","	0"
3/31/2017,13,"14	","	0","	0"
3/31/2017,14,"14	","	0","	0"
3/31/2017,15,"15	","	0","	0"
3/31/2017,16,"14	","	0","	0"
3/31/2017,17,"14	","	0","	0"
3/31/2017,18,"14	","	0","	0"
3/31/2017,19,"13	","	0","	0"
3/31/2017,20,"11	","	0","	0"
3/31/2017,21,"11	","	0","	0"
3/31/2017,22,"10	","	0","	0"
3/31/2017,23,"9	","	0","	0"
