year,month,day,hour,weekday,grid_id,temperture,car_number,holiday_0,holiday_1,rainy_0,rainy_1,xbg,lgb
2017,2,26,11,6,15,14,3.0,0,1,1,0,4.0,3.0
2017,2,26,11,6,16,14,19.0,0,1,1,0,14.0,16.0
2017,2,26,11,6,17,14,11.0,0,1,1,0,13.0,13.0
2017,2,26,11,6,18,14,10.0,0,1,1,0,13.0,13.0
2017,2,26,11,6,19,14,10.0,0,1,1,0,13.0,13.0
2017,2,26,11,6,20,14,5.0,0,1,1,0,7.0,7.0
2017,2,26,11,6,21,14,1.0,0,1,1,0,6.0,5.0
2017,2,26,11,6,22,14,9.0,0,1,1,0,8.0,8.0
2017,2,26,11,6,23,14,1.0,0,1,1,0,4.0,3.0
2017,2,26,11,6,24,14,22.0,0,1,1,0,17.0,18.0
2017,2,26,11,6,25,14,4.0,0,1,1,0,6.0,5.0
2017,2,26,11,6,26,14,26.0,0,1,1,0,24.0,30.0
2017,2,26,11,6,27,14,32.0,0,1,1,0,24.0,30.0
2017,2,26,11,6,28,14,11.0,0,1,1,0,14.0,14.0
2017,2,26,11,6,29,14,29.0,0,1,1,0,22.0,27.0
2017,2,26,11,6,30,14,16.0,0,1,1,0,16.0,18.0
2017,2,26,11,6,31,14,9.0,0,1,1,0,8.0,7.0
2017,2,26,11,6,32,14,14.0,0,1,1,0,15.0,17.0
2017,2,26,11,6,33,14,17.0,0,1,1,0,16.0,18.0
2017,2,26,11,6,35,14,21.0,0,1,1,0,19.0,22.0
2017,2,26,11,6,36,14,4.0,0,1,1,0,11.0,10.0
2017,2,26,11,6,37,14,15.0,0,1,1,0,14.0,15.0
2017,2,26,11,6,38,14,12.0,0,1,1,0,15.0,16.0
2017,2,26,11,6,39,14,24.0,0,1,1,0,15.0,16.0
2017,2,26,11,6,40,14,19.0,0,1,1,0,22.0,24.0
2017,2,26,11,6,41,14,27.0,0,1,1,0,25.0,27.0
2017,2,26,11,6,42,14,3.0,0,1,1,0,8.0,7.0
2017,2,26,11,6,43,14,6.0,0,1,1,0,11.0,10.0
2017,2,26,11,6,44,14,40.0,0,1,1,0,41.0,43.0
2017,2,26,11,6,45,14,17.0,0,1,1,0,16.0,17.0
2017,2,26,11,6,46,14,11.0,0,1,1,0,10.0,10.0
2017,2,26,11,6,47,14,18.0,0,1,1,0,17.0,19.0
2017,2,26,11,6,48,14,13.0,0,1,1,0,14.0,15.0
2017,2,26,11,6,49,14,10.0,0,1,1,0,10.0,9.0
2017,2,26,11,6,50,14,13.0,0,1,1,0,14.0,14.0
2017,2,26,12,6,1,15,8.0,0,1,1,0,10.0,11.0
2017,2,26,12,6,2,15,4.0,0,1,1,0,8.0,7.0
2017,2,26,12,6,3,15,10.0,0,1,1,0,9.0,9.0
2017,2,26,12,6,4,15,10.0,0,1,1,0,9.0,9.0
2017,2,26,12,6,5,15,2.0,0,1,1,0,5.0,3.0
2017,2,26,12,6,6,15,12.0,0,1,1,0,12.0,12.0
2017,2,26,12,6,7,15,9.0,0,1,1,0,9.0,9.0
2017,2,26,12,6,8,15,9.0,0,1,1,0,9.0,8.0
2017,2,26,12,6,9,15,8.0,0,1,1,0,9.0,8.0
2017,2,26,12,6,10,15,11.0,0,1,1,0,11.0,11.0
2017,2,26,12,6,11,15,8.0,0,1,1,0,11.0,10.0
2017,2,26,12,6,12,15,13.0,0,1,1,0,12.0,13.0
2017,2,26,12,6,13,15,2.0,0,1,1,0,5.0,4.0
2017,2,26,12,6,14,15,9.0,0,1,1,0,11.0,11.0
2017,2,26,12,6,15,15,3.0,0,1,1,0,4.0,3.0
2017,2,26,12,6,16,15,15.0,0,1,1,0,14.0,16.0
2017,2,26,12,6,17,15,13.0,0,1,1,0,13.0,13.0
2017,2,26,12,6,18,15,12.0,0,1,1,0,13.0,13.0
2017,2,26,12,6,19,15,10.0,0,1,1,0,13.0,14.0
2017,2,26,12,6,20,15,8.0,0,1,1,0,7.0,7.0
2017,2,26,12,6,21,15,6.0,0,1,1,0,6.0,5.0
2017,2,26,12,6,22,15,9.0,0,1,1,0,8.0,8.0
2017,2,26,12,6,23,15,2.0,0,1,1,0,4.0,3.0
2017,2,26,12,6,24,15,14.0,0,1,1,0,17.0,18.0
2017,2,26,12,6,25,15,8.0,0,1,1,0,6.0,5.0
2017,2,26,12,6,26,15,24.0,0,1,1,0,24.0,29.0
2017,2,26,12,6,27,15,26.0,0,1,1,0,24.0,29.0
2017,2,26,12,6,28,15,15.0,0,1,1,0,14.0,14.0
2017,2,26,12,6,29,15,29.0,0,1,1,0,22.0,27.0
2017,2,26,12,6,30,15,14.0,0,1,1,0,16.0,18.0
2017,2,26,12,6,31,15,9.0,0,1,1,0,8.0,7.0
2017,2,26,12,6,32,15,19.0,0,1,1,0,15.0,17.0
2017,2,26,12,6,33,15,19.0,0,1,1,0,16.0,18.0
2017,2,26,12,6,34,15,3.0,0,1,1,0,5.0,4.0
2017,2,26,12,6,35,15,34.0,0,1,1,0,19.0,23.0
2017,2,26,12,6,36,15,10.0,0,1,1,0,11.0,10.0
2017,2,26,12,6,37,15,17.0,0,1,1,0,14.0,15.0
2017,2,26,12,6,38,15,16.0,0,1,1,0,15.0,17.0
2017,2,26,12,6,39,15,18.0,0,1,1,0,16.0,17.0
2017,2,26,12,6,40,15,24.0,0,1,1,0,22.0,25.0
2017,2,26,12,6,41,15,27.0,0,1,1,0,25.0,27.0
2017,2,26,12,6,42,15,5.0,0,1,1,0,8.0,7.0
2017,2,26,12,6,43,15,10.0,0,1,1,0,11.0,10.0
2017,2,26,12,6,44,15,44.0,0,1,1,0,41.0,44.0
2017,2,26,12,6,45,15,16.0,0,1,1,0,16.0,17.0
2017,2,26,12,6,46,15,7.0,0,1,1,0,10.0,9.0
2017,2,26,12,6,47,15,15.0,0,1,1,0,17.0,18.0
2017,2,26,12,6,48,15,12.0,0,1,1,0,14.0,15.0
2017,2,26,12,6,49,15,6.0,0,1,1,0,10.0,9.0
2017,2,26,12,6,50,15,17.0,0,1,1,0,15.0,17.0
2017,2,26,13,6,1,15,13.0,0,1,1,0,10.0,11.0
2017,2,26,13,6,2,15,3.0,0,1,1,0,8.0,7.0
2017,2,26,13,6,3,15,12.0,0,1,1,0,9.0,9.0
2017,2,26,13,6,4,15,4.0,0,1,1,0,9.0,9.0
2017,2,26,13,6,5,15,4.0,0,1,1,0,5.0,4.0
2017,2,26,13,6,6,15,10.0,0,1,1,0,12.0,12.0
2017,2,26,13,6,7,15,14.0,0,1,1,0,9.0,9.0
2017,2,26,13,6,8,15,8.0,0,1,1,0,9.0,9.0
2017,2,26,13,6,9,15,12.0,0,1,1,0,8.0,8.0
2017,2,26,13,6,10,15,9.0,0,1,1,0,11.0,11.0
2017,2,26,13,6,11,15,5.0,0,1,1,0,11.0,10.0
2017,2,26,13,6,12,15,13.0,0,1,1,0,12.0,13.0
2017,2,26,13,6,13,15,1.0,0,1,1,0,5.0,4.0
2017,2,26,13,6,14,15,8.0,0,1,1,0,11.0,11.0
2017,2,26,13,6,15,15,7.0,0,1,1,0,4.0,3.0
2017,2,26,13,6,16,15,14.0,0,1,1,0,14.0,16.0
2017,2,26,13,6,17,15,17.0,0,1,1,0,13.0,13.0
2017,2,26,13,6,18,15,12.0,0,1,1,0,13.0,13.0
2017,2,26,13,6,19,15,17.0,0,1,1,0,13.0,14.0
2017,2,26,13,6,20,15,8.0,0,1,1,0,7.0,7.0
2017,2,26,13,6,21,15,3.0,0,1,1,0,6.0,5.0
2017,2,26,13,6,22,15,7.0,0,1,1,0,8.0,9.0
2017,2,26,13,6,23,15,3.0,0,1,1,0,4.0,3.0
2017,2,26,13,6,24,15,16.0,0,1,1,0,17.0,17.0
2017,2,26,13,6,25,15,2.0,0,1,1,0,6.0,5.0
2017,2,26,13,6,26,15,23.0,0,1,1,0,23.0,24.0
2017,2,26,13,6,27,15,27.0,0,1,1,0,23.0,25.0
2017,2,26,13,6,28,15,11.0,0,1,1,0,14.0,14.0
2017,2,26,13,6,29,15,33.0,0,1,1,0,22.0,26.0
2017,2,26,13,6,30,15,16.0,0,1,1,0,15.0,16.0
2017,2,26,13,6,31,15,6.0,0,1,1,0,8.0,7.0
2017,2,26,13,6,32,15,17.0,0,1,1,0,15.0,16.0
2017,2,26,13,6,33,15,22.0,0,1,1,0,16.0,17.0
2017,2,26,13,6,34,15,3.0,0,1,1,0,5.0,4.0
2017,2,26,13,6,35,15,24.0,0,1,1,0,19.0,22.0
2017,2,26,13,6,36,15,12.0,0,1,1,0,11.0,10.0
2017,2,26,13,6,37,15,18.0,0,1,1,0,14.0,15.0
2017,2,26,13,6,38,15,15.0,0,1,1,0,15.0,16.0
2017,2,26,13,6,39,15,14.0,0,1,1,0,16.0,16.0
2017,2,26,13,6,40,15,24.0,0,1,1,0,22.0,25.0
2017,2,26,13,6,41,15,26.0,0,1,1,0,25.0,27.0
2017,2,26,13,6,42,15,5.0,0,1,1,0,8.0,7.0
2017,2,26,13,6,43,15,11.0,0,1,1,0,11.0,10.0
2017,2,26,13,6,44,15,51.0,0,1,1,0,41.0,44.0
2017,2,26,13,6,45,15,13.0,0,1,1,0,16.0,17.0
2017,2,26,13,6,46,15,4.0,0,1,1,0,10.0,10.0
2017,2,26,13,6,47,15,18.0,0,1,1,0,17.0,18.0
2017,2,26,13,6,48,15,14.0,0,1,1,0,14.0,15.0
2017,2,26,13,6,49,15,7.0,0,1,1,0,10.0,9.0
2017,2,26,13,6,50,15,17.0,0,1,1,0,15.0,17.0
2017,2,26,14,6,1,15,6.0,0,1,1,0,9.0,9.0
2017,2,26,14,6,2,15,7.0,0,1,1,0,7.0,6.0
2017,2,26,14,6,3,15,6.0,0,1,1,0,8.0,8.0
2017,2,26,14,6,4,15,12.0,0,1,1,0,8.0,8.0
2017,2,26,14,6,5,15,1.0,0,1,1,0,5.0,4.0
2017,2,26,14,6,6,15,10.0,0,1,1,0,12.0,12.0
2017,2,26,14,6,7,15,9.0,0,1,1,0,9.0,9.0
2017,2,26,14,6,8,15,12.0,0,1,1,0,9.0,9.0
2017,2,26,14,6,9,15,6.0,0,1,1,0,8.0,7.0
2017,2,26,14,6,10,15,6.0,0,1,1,0,10.0,9.0
2017,2,26,14,6,11,15,9.0,0,1,1,0,10.0,9.0
2017,2,26,14,6,12,15,10.0,0,1,1,0,11.0,11.0
2017,2,26,14,6,13,15,3.0,0,1,1,0,4.0,4.0
2017,2,26,14,6,14,15,6.0,0,1,1,0,11.0,11.0
2017,2,26,14,6,15,15,2.0,0,1,1,0,4.0,3.0
2017,2,26,14,6,16,15,14.0,0,1,1,0,13.0,13.0
2017,2,26,14,6,17,15,6.0,0,1,1,0,12.0,12.0
2017,2,26,14,6,18,15,10.0,0,1,1,0,12.0,12.0
2017,2,26,14,6,19,15,11.0,0,1,1,0,12.0,12.0
2017,2,26,14,6,20,15,9.0,0,1,1,0,6.0,6.0
2017,2,26,14,6,21,15,4.0,0,1,1,0,5.0,4.0
2017,2,26,14,6,22,15,8.0,0,1,1,0,8.0,8.0
2017,2,26,14,6,23,15,4.0,0,1,1,0,4.0,3.0
2017,2,26,14,6,24,15,14.0,0,1,1,0,16.0,17.0
2017,2,26,14,6,25,15,2.0,0,1,1,0,5.0,4.0
2017,2,26,14,6,26,15,14.0,0,1,1,0,21.0,20.0
2017,2,26,14,6,27,15,17.0,0,1,1,0,21.0,20.0
2017,2,26,14,6,28,15,15.0,0,1,1,0,13.0,12.0
2017,2,26,14,6,29,15,24.0,0,1,1,0,21.0,22.0
2017,2,26,14,6,30,15,13.0,0,1,1,0,15.0,15.0
2017,2,26,14,6,31,15,7.0,0,1,1,0,7.0,6.0
2017,2,26,14,6,32,15,15.0,0,1,1,0,14.0,14.0
2017,2,26,14,6,33,15,18.0,0,1,1,0,15.0,16.0
2017,2,26,14,6,34,15,4.0,0,1,1,0,5.0,4.0
2017,2,26,14,6,35,15,22.0,0,1,1,0,18.0,18.0
2017,2,26,14,6,36,15,15.0,0,1,1,0,10.0,9.0
2017,2,26,14,6,37,15,12.0,0,1,1,0,13.0,13.0
2017,2,26,14,6,38,15,18.0,0,1,1,0,14.0,14.0
2017,2,26,14,6,39,15,16.0,0,1,1,0,15.0,15.0
2017,2,26,14,6,40,15,29.0,0,1,1,0,22.0,24.0
2017,2,26,14,6,41,15,28.0,0,1,1,0,25.0,27.0
2017,2,26,14,6,42,15,5.0,0,1,1,0,8.0,7.0
2017,2,26,14,6,43,15,8.0,0,1,1,0,10.0,10.0
2017,2,26,14,6,44,15,34.0,0,1,1,0,40.0,42.0
2017,2,26,14,6,45,15,15.0,0,1,1,0,15.0,16.0
2017,2,26,14,6,46,15,5.0,0,1,1,0,9.0,9.0
2017,2,26,14,6,47,15,15.0,0,1,1,0,16.0,17.0
2017,2,26,14,6,48,15,14.0,0,1,1,0,13.0,13.0
2017,2,26,14,6,49,15,6.0,0,1,1,0,9.0,8.0
2017,2,26,14,6,50,15,12.0,0,1,1,0,14.0,14.0
2017,2,26,15,6,1,15,6.0,0,1,1,0,9.0,9.0
2017,2,26,15,6,2,15,5.0,0,1,1,0,7.0,6.0
2017,2,26,15,6,3,15,9.0,0,1,1,0,8.0,8.0
2017,2,26,15,6,4,15,7.0,0,1,1,0,8.0,8.0
2017,2,26,15,6,5,15,4.0,0,1,1,0,5.0,4.0
2017,2,26,15,6,6,15,6.0,0,1,1,0,12.0,12.0
2017,2,26,15,6,7,15,8.0,0,1,1,0,9.0,9.0
2017,2,26,15,6,8,15,6.0,0,1,1,0,8.0,8.0
2017,2,26,15,6,9,15,6.0,0,1,1,0,8.0,7.0
2017,2,26,15,6,10,15,10.0,0,1,1,0,10.0,9.0
2017,2,26,15,6,11,15,9.0,0,1,1,0,10.0,9.0
2017,2,26,15,6,12,15,11.0,0,1,1,0,11.0,11.0
2017,2,26,15,6,13,15,5.0,0,1,1,0,4.0,3.0
2017,2,26,15,6,14,15,4.0,0,1,1,0,10.0,10.0
2017,2,26,15,6,15,15,1.0,0,1,1,0,3.0,3.0
2017,2,26,15,6,16,15,10.0,0,1,1,0,13.0,13.0
2017,2,26,15,6,17,15,18.0,0,1,1,0,12.0,12.0
2017,2,26,15,6,18,15,8.0,0,1,1,0,13.0,13.0
2017,2,26,15,6,19,15,19.0,0,1,1,0,12.0,12.0
2017,2,26,15,6,20,15,4.0,0,1,1,0,6.0,6.0
2017,2,26,15,6,21,15,8.0,0,1,1,0,5.0,4.0
2017,2,26,15,6,22,15,7.0,0,1,1,0,7.0,7.0
2017,2,26,15,6,24,15,18.0,0,1,1,0,16.0,16.0
2017,2,26,15,6,25,15,4.0,0,1,1,0,5.0,4.0
2017,2,26,15,6,26,15,20.0,0,1,1,0,21.0,20.0
2017,2,26,15,6,27,15,16.0,0,1,1,0,21.0,20.0
2017,2,26,15,6,28,15,12.0,0,1,1,0,13.0,13.0
2017,2,26,15,6,29,15,20.0,0,1,1,0,21.0,22.0
2017,2,26,15,6,30,15,9.0,0,1,1,0,14.0,13.0
2017,2,26,15,6,31,15,6.0,0,1,1,0,7.0,6.0
2017,2,26,15,6,32,15,9.0,0,1,1,0,14.0,13.0
2017,2,26,15,6,33,15,10.0,0,1,1,0,15.0,15.0
2017,2,26,15,6,34,15,2.0,0,1,1,0,4.0,3.0
2017,2,26,15,6,35,15,13.0,0,1,1,0,18.0,18.0
2017,2,26,15,6,36,15,7.0,0,1,1,0,10.0,9.0
2017,2,26,15,6,37,15,14.0,0,1,1,0,13.0,13.0
2017,2,26,15,6,38,15,7.0,0,1,1,0,14.0,14.0
2017,2,26,15,6,39,15,21.0,0,1,1,0,15.0,15.0
2017,2,26,15,6,40,15,37.0,0,1,1,0,21.0,22.0
2017,2,26,15,6,41,15,36.0,0,1,1,0,24.0,27.0
2017,2,26,15,6,42,15,4.0,0,1,1,0,7.0,6.0
2017,2,26,15,6,43,15,13.0,0,1,1,0,10.0,9.0
2017,2,26,15,6,44,15,40.0,0,1,1,0,39.0,39.0
2017,2,26,15,6,45,15,17.0,0,1,1,0,15.0,15.0
2017,2,26,15,6,46,15,9.0,0,1,1,0,9.0,8.0
2017,2,26,15,6,47,15,14.0,0,1,1,0,15.0,15.0
2017,2,26,15,6,48,15,13.0,0,1,1,0,13.0,13.0
2017,2,26,15,6,49,15,13.0,0,1,1,0,9.0,8.0
2017,2,26,15,6,50,15,12.0,0,1,1,0,14.0,13.0
2017,2,26,16,6,1,14,10.0,0,1,1,0,8.0,9.0
2017,2,26,16,6,2,14,4.0,0,1,1,0,7.0,7.0
2017,2,26,16,6,3,14,7.0,0,1,1,0,8.0,8.0
2017,2,26,16,6,4,14,6.0,0,1,1,0,8.0,8.0
2017,2,26,16,6,5,14,2.0,0,1,1,0,5.0,5.0
2017,2,26,16,6,6,14,13.0,0,1,1,0,12.0,13.0
2017,2,26,16,6,7,14,7.0,0,1,1,0,9.0,9.0
2017,2,26,16,6,8,14,8.0,0,1,1,0,9.0,9.0
2017,2,26,16,6,9,14,4.0,0,1,1,0,8.0,8.0
2017,2,26,16,6,10,14,14.0,0,1,1,0,10.0,10.0
2017,2,26,16,6,11,14,13.0,0,1,1,0,10.0,9.0
2017,2,26,16,6,12,14,15.0,0,1,1,0,11.0,12.0
2017,2,26,16,6,13,14,3.0,0,1,1,0,4.0,3.0
2017,2,26,16,6,14,14,14.0,0,1,1,0,11.0,12.0
2017,2,26,16,6,15,14,3.0,0,1,1,0,4.0,3.0
2017,2,26,16,6,16,14,16.0,0,1,1,0,13.0,13.0
2017,2,26,16,6,17,14,11.0,0,1,1,0,12.0,12.0
2017,2,26,16,6,18,14,14.0,0,1,1,0,13.0,13.0
2017,2,26,16,6,19,14,6.0,0,1,1,0,12.0,12.0
2017,2,26,16,6,20,14,3.0,0,1,1,0,6.0,6.0
2017,2,26,16,6,21,14,7.0,0,1,1,0,5.0,4.0
2017,2,26,16,6,22,14,6.0,0,1,1,0,8.0,9.0
2017,2,26,16,6,24,14,18.0,0,1,1,0,16.0,17.0
2017,2,26,16,6,25,14,1.0,0,1,1,0,5.0,4.0
2017,2,26,16,6,26,14,23.0,0,1,1,0,21.0,22.0
2017,2,26,16,6,27,14,24.0,0,1,1,0,21.0,22.0
2017,2,26,16,6,28,14,12.0,0,1,1,0,14.0,14.0
2017,2,26,16,6,29,14,24.0,0,1,1,0,21.0,23.0
2017,2,26,16,6,30,14,17.0,0,1,1,0,15.0,16.0
2017,2,26,16,6,31,14,7.0,0,1,1,0,7.0,6.0
2017,2,26,16,6,32,14,12.0,0,1,1,0,14.0,14.0
2017,2,26,16,6,33,14,12.0,0,1,1,0,16.0,17.0
2017,2,26,16,6,34,14,3.0,0,1,1,0,4.0,3.0
2017,2,26,16,6,35,14,18.0,0,1,1,0,18.0,17.0
2017,2,26,16,6,36,14,11.0,0,1,1,0,10.0,9.0
2017,2,26,16,6,37,14,12.0,0,1,1,0,13.0,13.0
2017,2,26,16,6,38,14,12.0,0,1,1,0,14.0,14.0
2017,2,26,16,6,39,14,17.0,0,1,1,0,15.0,15.0
2017,2,26,16,6,40,14,20.0,0,1,1,0,21.0,21.0
2017,2,26,16,6,41,14,23.0,0,1,1,0,24.0,26.0
2017,2,26,16,6,42,14,3.0,0,1,1,0,7.0,6.0
2017,2,26,16,6,43,14,4.0,0,1,1,0,9.0,8.0
2017,2,26,16,6,44,14,42.0,0,1,1,0,39.0,39.0
2017,2,26,16,6,45,14,19.0,0,1,1,0,15.0,15.0
2017,2,26,16,6,46,14,6.0,0,1,1,0,8.0,7.0
2017,2,26,16,6,47,14,17.0,0,1,1,0,16.0,16.0
2017,2,26,16,6,48,14,14.0,0,1,1,0,13.0,12.0
2017,2,26,16,6,49,14,5.0,0,1,1,0,8.0,7.0
2017,2,26,16,6,50,14,10.0,0,1,1,0,14.0,13.0
2017,2,26,17,6,1,14,9.0,0,1,1,0,7.0,8.0
2017,2,26,17,6,2,14,6.0,0,1,1,0,6.0,5.0
2017,2,26,17,6,3,14,8.0,0,1,1,0,8.0,8.0
2017,2,26,17,6,4,14,8.0,0,1,1,0,8.0,8.0
2017,2,26,17,6,6,14,18.0,0,1,1,0,12.0,13.0
2017,2,26,17,6,7,14,6.0,0,1,1,0,8.0,8.0
2017,2,26,17,6,8,14,8.0,0,1,1,0,8.0,8.0
2017,2,26,17,6,9,14,8.0,0,1,1,0,8.0,8.0
2017,2,26,17,6,10,14,8.0,0,1,1,0,10.0,10.0
2017,2,26,17,6,11,14,4.0,0,1,1,0,10.0,9.0
2017,2,26,17,6,12,14,7.0,0,1,1,0,11.0,12.0
2017,2,26,17,6,13,14,4.0,0,1,1,0,4.0,3.0
2017,2,26,17,6,14,14,13.0,0,1,1,0,10.0,10.0
2017,2,26,17,6,15,14,2.0,0,1,1,0,3.0,3.0
2017,2,26,17,6,16,14,9.0,0,1,1,0,13.0,13.0
2017,2,26,17,6,17,14,14.0,0,1,1,0,12.0,12.0
2017,2,26,17,6,18,14,15.0,0,1,1,0,13.0,14.0
2017,2,26,17,6,19,14,11.0,0,1,1,0,12.0,13.0
2017,2,26,17,6,20,14,2.0,0,1,1,0,6.0,6.0
2017,2,26,17,6,21,14,5.0,0,1,1,0,5.0,4.0
2017,2,26,17,6,22,14,6.0,0,1,1,0,7.0,8.0
2017,2,26,17,6,23,14,1.0,0,1,1,0,4.0,3.0
2017,2,26,17,6,24,14,14.0,0,1,1,0,16.0,17.0
2017,2,26,17,6,25,14,2.0,0,1,1,0,4.0,4.0
2017,2,26,17,6,26,14,12.0,0,1,1,0,20.0,19.0
2017,2,26,17,6,27,14,18.0,0,1,1,0,20.0,19.0
2017,2,26,17,6,28,14,16.0,0,1,1,0,13.0,13.0
2017,2,26,17,6,29,14,15.0,0,1,1,0,20.0,20.0
2017,2,26,17,6,30,14,11.0,0,1,1,0,13.0,13.0
2017,2,26,17,6,31,14,4.0,0,1,1,0,7.0,6.0
2017,2,26,17,6,32,14,19.0,0,1,1,0,14.0,14.0
2017,2,26,17,6,33,14,23.0,0,1,1,0,15.0,16.0
2017,2,26,17,6,34,14,3.0,0,1,1,0,4.0,3.0
2017,2,26,17,6,35,14,11.0,0,1,1,0,17.0,16.0
2017,2,26,17,6,36,14,9.0,0,1,1,0,9.0,8.0
2017,2,26,17,6,37,14,10.0,0,1,1,0,12.0,11.0
2017,2,26,17,6,38,14,18.0,0,1,1,0,14.0,14.0
2017,2,26,17,6,39,14,17.0,0,1,1,0,15.0,15.0
2017,2,26,17,6,40,14,17.0,0,1,1,0,20.0,19.0
2017,2,26,17,6,41,14,19.0,0,1,1,0,23.0,23.0
2017,2,26,17,6,42,14,4.0,0,1,1,0,7.0,6.0
2017,2,26,17,6,43,14,10.0,0,1,1,0,9.0,8.0
2017,2,26,17,6,44,14,42.0,0,1,1,0,38.0,36.0
2017,2,26,17,6,45,14,7.0,0,1,1,0,15.0,15.0
2017,2,26,17,6,46,14,7.0,0,1,1,0,8.0,7.0
2017,2,26,17,6,47,14,9.0,0,1,1,0,15.0,15.0
2017,2,26,17,6,48,14,8.0,0,1,1,0,13.0,13.0
2017,2,26,17,6,49,14,10.0,0,1,1,0,8.0,7.0
2017,2,26,17,6,50,14,11.0,0,1,1,0,15.0,15.0
2017,2,26,18,6,1,12,6.0,0,1,1,0,6.0,6.0
2017,2,26,18,6,2,12,6.0,0,1,1,0,5.0,5.0
2017,2,26,18,6,3,12,5.0,0,1,1,0,8.0,8.0
2017,2,26,18,6,4,12,6.0,0,1,1,0,8.0,8.0
2017,2,26,18,6,5,12,5.0,0,1,1,0,4.0,4.0
2017,2,26,18,6,6,12,16.0,0,1,1,0,11.0,12.0
2017,2,26,18,6,7,12,9.0,0,1,1,0,8.0,8.0
2017,2,26,18,6,8,12,10.0,0,1,1,0,8.0,8.0
2017,2,26,18,6,9,12,5.0,0,1,1,0,7.0,7.0
2017,2,26,18,6,10,12,12.0,0,1,1,0,9.0,8.0
2017,2,26,18,6,11,12,7.0,0,1,1,0,9.0,8.0
2017,2,26,18,6,12,12,8.0,0,1,1,0,10.0,10.0
2017,2,26,18,6,13,12,1.0,0,1,1,0,3.0,3.0
2017,2,26,18,6,14,12,12.0,0,1,1,0,9.0,9.0
2017,2,26,18,6,15,12,3.0,0,1,1,0,3.0,3.0
2017,2,26,18,6,16,12,6.0,0,1,1,0,12.0,12.0
2017,2,26,18,6,17,12,12.0,0,1,1,0,11.0,10.0
2017,2,26,18,6,18,12,7.0,0,1,1,0,12.0,12.0
2017,2,26,18,6,19,12,10.0,0,1,1,0,11.0,11.0
2017,2,26,18,6,20,12,4.0,0,1,1,0,5.0,5.0
2017,2,26,18,6,21,12,4.0,0,1,1,0,4.0,4.0
2017,2,26,18,6,22,12,7.0,0,1,1,0,7.0,8.0
2017,2,26,18,6,23,12,1.0,0,1,1,0,3.0,3.0
2017,2,26,18,6,24,12,9.0,0,1,1,0,13.0,13.0
2017,2,26,18,6,25,12,3.0,0,1,1,0,4.0,3.0
2017,2,26,18,6,26,12,15.0,0,1,1,0,20.0,21.0
2017,2,26,18,6,27,12,18.0,0,1,1,0,20.0,21.0
2017,2,26,18,6,28,12,16.0,0,1,1,0,12.0,11.0
2017,2,26,18,6,29,12,15.0,0,1,1,0,19.0,18.0
2017,2,26,18,6,30,12,12.0,0,1,1,0,13.0,13.0
2017,2,26,18,6,31,12,6.0,0,1,1,0,6.0,5.0
2017,2,26,18,6,32,12,13.0,0,1,1,0,13.0,13.0
2017,2,26,18,6,33,12,17.0,0,1,1,0,15.0,16.0
2017,2,26,18,6,34,12,4.0,0,1,1,0,3.0,3.0
2017,2,26,18,6,35,12,22.0,0,1,1,0,16.0,15.0
2017,2,26,18,6,36,12,7.0,0,1,1,0,9.0,8.0
2017,2,26,18,6,37,12,13.0,0,1,1,0,11.0,10.0
2017,2,26,18,6,38,12,12.0,0,1,1,0,13.0,13.0
2017,2,26,18,6,39,12,11.0,0,1,1,0,14.0,14.0
2017,2,26,18,6,40,12,14.0,0,1,1,0,19.0,19.0
2017,2,26,18,6,41,12,24.0,0,1,1,0,22.0,24.0
2017,2,26,18,6,42,12,4.0,0,1,1,0,6.0,5.0
2017,2,26,18,6,43,12,6.0,0,1,1,0,8.0,8.0
2017,2,26,18,6,44,12,38.0,0,1,1,0,37.0,36.0
2017,2,26,18,6,45,12,11.0,0,1,1,0,14.0,14.0
2017,2,26,18,6,46,12,8.0,0,1,1,0,7.0,6.0
2017,2,26,18,6,47,12,12.0,0,1,1,0,15.0,16.0
2017,2,26,18,6,48,12,10.0,0,1,1,0,12.0,12.0
2017,2,26,18,6,49,12,8.0,0,1,1,0,7.0,6.0
2017,2,26,18,6,50,12,9.0,0,1,1,0,14.0,14.0
2017,2,26,19,6,1,12,7.0,0,1,1,0,5.0,5.0
2017,2,26,19,6,2,12,6.0,0,1,1,0,5.0,5.0
2017,2,26,19,6,3,12,11.0,0,1,1,0,7.0,7.0
2017,2,26,19,6,4,12,6.0,0,1,1,0,7.0,8.0
2017,2,26,19,6,5,12,3.0,0,1,1,0,4.0,4.0
2017,2,26,19,6,6,12,10.0,0,1,1,0,10.0,10.0
2017,2,26,19,6,8,12,11.0,0,1,1,0,7.0,7.0
2017,2,26,19,6,9,12,11.0,0,1,1,0,7.0,7.0
2017,2,26,19,6,10,12,7.0,0,1,1,0,9.0,8.0
2017,2,26,19,6,11,12,9.0,0,1,1,0,9.0,8.0
2017,2,26,19,6,12,12,6.0,0,1,1,0,10.0,10.0
2017,2,26,19,6,13,12,1.0,0,1,1,0,3.0,3.0
2017,2,26,19,6,14,12,8.0,0,1,1,0,9.0,9.0
2017,2,26,19,6,15,12,1.0,0,1,1,0,2.0,2.0
2017,2,26,19,6,16,12,11.0,0,1,1,0,11.0,10.0
2017,2,26,19,6,17,12,16.0,0,1,1,0,11.0,10.0
